doc_index,entity_group,entity_text
4521,ORG,Comcast
4521,ORG,FCC
4521,ORG,Comcast
4521,ORG,Comcast
4521,ORG,Qwest
4521,ORG,MCI
4522,MISC,NASCAR
4523,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Comcast Cable
4524,PER,Michael **
4524,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Netflix
4524,MISC,Wii
4524,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Comcast
4524,ORG,Comcast
4525,ORG,Comcast
4525,ORG,Comcast
4526,ORG,Comcast
4526,ORG,Comcast
4526,ORG,Comcast
4526,PER,Jason
4526,LOC,Orlando
4527,ORG,Comcast
4527,ORG,Florida Cablevision
4527,MISC,Hispanic
4527,ORG,Comcast
4527,ORG,Comcast
4527,ORG,Comcast
4527,ORG,Comcast
4527,ORG,AT&T
4527,MISC,Internet
4527,ORG,Comcast
4527,ORG,AT&T
4527,ORG,Internet
4527,LOC,US
4527,ORG,Comcast
4528,ORG,Comcast
4528,ORG,DirecTV
4528,ORG,Comcast
4529,ORG,Comcast
4529,PER,Akidra
4529,PER,Ebony
4529,PER,Ebony
4529,ORG,Comcast
4529,MISC,English
4529,ORG,Verizon
4531,ORG,Comcast
4531,ORG,Comcast
4531,ORG,Comcast
4531,ORG,Comcast
4531,ORG,Comcast
4531,ORG,Comcast
4531,ORG,AOL
4531,ORG,AOL
4531,ORG,Comcast
4531,ORG,Comcast
4531,MISC,Internet
4532,ORG,Comcast
4532,ORG,CSR
4533,ORG,Comcast
4534,ORG,Comcast
4534,ORG,Comcast
4534,ORG,Comcast
4534,ORG,Comcast
4534,ORG,Comcast
4534,ORG,Comcast
4535,ORG,AT&T
4535,ORG,COMCAST
4535,ORG,COMCAST
4535,ORG,COMCAST
4535,PER,Jeremy
4535,PER,Jeremy
4535,ORG,COMCAST
4535,ORG,COMCAST
4535,ORG,AT&T
4535,ORG,COMCAST
4535,ORG,COMCAST
4536,MISC,D
4536,ORG,Comcast
4536,ORG,Comcast
4536,ORG,Comcast
4537,ORG,Comcast
4537,PER,Geez-louise
4537,MISC,Fios
4538,ORG,Comcast
4538,ORG,Twins
4538,ORG,Yankees
4538,ORG,Comcast
4539,ORG,Comcast
4539,MISC,HDTV
4539,LOC,Hurricane Zone
4540,ORG,Comcast
4540,ORG,Comcast
4540,ORG,Comcast
4540,ORG,Comcast
4540,ORG,Comcast
4541,ORG,Comcast
4541,PER,Jane
4541,PER,Joy
4541,PER,Heather
4541,PER,Heather
4542,MISC,TV
4542,ORG,Salt Lake-- Mason and Robert
4542,ORG,Comcast
4542,ORG,.
4543,ORG,Comcast
4543,ORG,Comcast
4543,PER,Tron
4543,PER,Nick
4544,ORG,Comcast
4544,ORG,Comcast
4544,PER,Salvadore
4545,ORG,Comcast Customer Services
4545,ORG,Comcast
4545,ORG,Comcast Customer Service
4545,ORG,Comcast
4545,ORG,Comcast Customer Service
4545,ORG,Comcast
4545,ORG,Customer Service
4545,ORG,FIOS
4546,ORG,Comcast
4547,MISC,Demand
4547,ORG,Comcast
4547,MISC,A+
4547,PER,Andrea
4547,PER,Doris
4547,MISC,Demand
4548,ORG,Comcast
4548,ORG,Comcast
4548,ORG,Comcast
4548,ORG,Comcast
4549,ORG,Comcast
4550,ORG,Comcast
4550,PER,Omar
4550,ORG,Comcast
4550,PER,Jenifer
4550,ORG,Comcast
4551,ORG,Comcast Cable
4551,MISC,Digital Preferred Plus
4551,PER,Rafael **
4551,MISC,Digital
4551,MISC,Digital Starter
4552,ORG,Comcast
4552,ORG,Comcast
4552,ORG,direcTV
4553,PER,Sabina
4553,ORG,Comcast
4553,ORG,Comcast
4553,ORG,Comcast
4553,ORG,Comcast
4553,ORG,Comcast
4553,ORG,Comcast
4553,ORG,Comcast
4553,PER,Sabina
4553,ORG,Comcast
4554,ORG,Comcast
4554,ORG,Comcast
4554,ORG,Comcast
4554,ORG,Comcast
4555,ORG,Comcast
4555,ORG,Comcast
4556,ORG,Comcast
4556,ORG,Comcast
4557,ORG,HBO
4557,ORG,Comcast
4558,ORG,LabCorp
4558,PER,Paula
4559,ORG,Comcast
4560,ORG,City
4560,LOC,Mountain View
4561,ORG,Comcast
4561,ORG,Comcast
4561,ORG,Comcast
4561,PER,Greg ***
4562,PER,Jack Carroll
4562,PER,Glenn
4563,ORG,Comcast
4563,MISC,Internet
4563,ORG,Comcast
4563,MISC,Internet
4563,ORG,Comcast
4563,ORG,Comcast
4563,ORG,Comcast
4563,MISC,Internet
4563,MISC,Internet
4563,ORG,Comcast
4563,ORG,Comcast
4563,ORG,Comcast
4563,ORG,Comcast
4563,PER,Paul Navin
4563,ORG,Comcast
4563,ORG,Comcast
4563,MISC,Internet
4563,PER,Paul **
4563,ORG,Comcast
4563,ORG,Comcast
4563,ORG,Comcast
4563,PER,Pat **
4563,LOC,Union
4564,ORG,Comcast
4564,ORG,Comcast
4564,ORG,Comcast
4564,ORG,Comcast
4565,ORG,Comcast
4565,MISC,Visa Gift Card
4565,MISC,Visa Gift Card
4565,ORG,Comcast
4566,ORG,Comcast
4566,ORG,Comcast
4566,ORG,Comcast
4566,ORG,Comcast
4566,LOC,Austin
4566,LOC,TX
4566,LOC,Washington
4566,LOC,DC
4566,MISC,Je
4566,PER,opard
4566,MISC,y
4566,LOC,Texas
4566,LOC,Austin
4566,ORG,Comcast
4566,ORG,Comcast
4567,ORG,Comcast
4567,ORG,Xfinity
4567,ORG,TNT
4567,ORG,TBS
4568,ORG,Comcast
4569,ORG,Comcast
4570,ORG,Comcast
4571,ORG,Comcast
4571,LOC,Atlanta
4571,ORG,Comcast
4571,ORG,Dish
4571,ORG,DTV
4571,MISC,NFL
4571,ORG,Comcast
4571,ORG,Charter
4571,ORG,Comcast
4571,ORG,Comcast
4571,ORG,DTV
4571,ORG,DISH
4572,ORG,Comcast
4573,MISC,Ike
4573,LOC,Galveston
4574,ORG,Comcast
4574,ORG,Chase
4575,ORG,Comcast
4575,ORG,Comcast
4576,ORG,Comcast
4576,ORG,Comcast
4576,ORG,Comcast
4576,ORG,Comcast
4576,ORG,CSR
4576,ORG,Comcast
4578,ORG,Comcast
4578,MISC,HDTV
4579,ORG,Comcast
4579,MISC,DV-R
4580,ORG,Comcast
4580,ORG,DirecTV
4580,ORG,DirecTV
4580,ORG,Comcast
4580,ORG,Comcast
4581,ORG,Comcast
4581,ORG,Comcast
4582,ORG,Suburban Cable
4582,ORG,Comcast
4582,ORG,Peco
4582,ORG,Peco
4582,ORG,Peco
4582,ORG,Peco
4582,LOC,Harrisburg
4582,ORG,Comcast
4582,LOC,Philadelphia
4582,ORG,Better Business
4582,ORG,Comcast
4582,ORG,Comcast
4583,LOC,NJ
4584,ORG,Comcast
4584,ORG,Comcast
4584,ORG,Comcast
4585,ORG,Comcast
4585,ORG,Comcast
4585,ORG,Comcast
4585,ORG,Call Center
4585,ORG,Comcast
4585,ORG,Call Center
4585,ORG,Comcast
4585,ORG,Comcast
4585,ORG,Comcast
4585,ORG,Comcast
4586,ORG,Comcast
4587,ORG,Comcast
4587,ORG,Comcast
4587,MISC,English
4588,ORG,Comcast
4589,ORG,Comcast
4590,ORG,Comcast
4590,ORG,DirecTV
4590,ORG,Comcast
4591,ORG,1800
4591,MISC,-
4591,ORG,Comcast
4591,PER,Ira
4591,LOC,Mexico
4591,ORG,Comcast
4591,ORG,Comcast
4591,LOC,Mexico
4591,ORG,Comcast
4591,LOC,Mexico
4591,ORG,comcast
4592,ORG,Michigan Public Service Commission
4593,ORG,Comcast
4594,ORG,Comcast
4594,ORG,Comcast
4594,ORG,BBB
4594,ORG,Verizon
4595,ORG,Comcast cable
4595,ORG,Comcast cable
4595,ORG,Comcast
4596,ORG,Comcast Digital Television
4596,ORG,Comcast
4597,ORG,Comcast
4597,ORG,Comcast
4598,ORG,Comcast
4598,ORG,Comcast
4599,ORG,AOL
4599,ORG,Comcast
4599,MISC,Caucasians
4599,ORG,Comcast
4600,ORG,Comcast
4600,MISC,Play
4600,ORG,Comcast
4600,ORG,FIOS
4602,ORG,Comcast
4602,ORG,Comcast
4602,ORG,Comcast
4603,ORG,Comcast
4603,MISC,English
4603,ORG,IRS
4603,ORG,direct TV
4603,MISC,English
4606,ORG,Comcast
4606,ORG,Comcast
4606,PER,Eurika
4606,ORG,Comcast
4608,ORG,Comcast
4609,ORG,Comcast
4610,ORG,Comcast Cable
4610,ORG,Direct TV
4610,ORG,Comcast
4610,ORG,Comcast
4611,ORG,Comcast Cable
4611,ORG,Comcast
4611,ORG,Comcast Cable
4611,ORG,Comcast
4611,ORG,Comcast
4611,ORG,Comcast
4612,ORG,Comcast
4612,ORG,Comcast
4612,ORG,Comcast
4612,ORG,Comcast
4613,ORG,Comcast
4613,LOC,North Scituate
4613,ORG,Comcast
4613,LOC,North Scituate
4613,ORG,Comcast
4613,ORG,Comcast
4614,ORG,Comcast
4615,ORG,Comcast
4615,ORG,Comcast
4615,ORG,Comcast
4615,ORG,Comcast
4615,ORG,AT&T
4616,ORG,Comcast
4617,MISC,Starter
4617,MISC,Cable
4617,ORG,Customer Retentions
4617,MISC,Starter
4617,ORG,Comcast
4617,ORG,Retentions
4617,PER,Anna
4617,ORG,FiOS
4617,ORG,Comcast
4617,ORG,Comcast
4618,ORG,Comcast
4618,ORG,Comcast
4618,ORG,Comcast
4618,ORG,Comcast
4618,ORG,Comcast
4618,ORG,Comcast
4619,ORG,Verizon
4619,ORG,Verizon
4619,ORG,Comcast
4619,LOC,WA
4620,ORG,Comcast
4620,ORG,Comcast
4620,ORG,Comcast
4621,ORG,Comcast
4621,ORG,Comcast
4621,ORG,Comcast
4622,ORG,Comcast
4622,LOC,Charleston
4622,LOC,SC.
4622,LOC,CT
4622,LOC,.
4622,LOC,.
4622,LOC,.
4622,PER,Angelia
4622,PER,Michelle
4622,PER,Angela
4622,PER,Sarah
4622,PER,Tony
4622,LOC,.
4622,ORG,Comcast
4622,LOC,.
4623,ORG,Comcast
4623,ORG,Dish Network
4623,ORG,Comcast
4623,ORG,Comcast
4624,ORG,Comcast
4624,MISC,HD
4625,ORG,Comcast
4625,ORG,Comcast
4626,ORG,Comcast
4626,ORG,Comcast
4626,ORG,Dish Network
4626,ORG,Comcast
4626,PER,Ed
4626,ORG,Comcast
4627,ORG,Comcast
4627,PER,Naim
4627,ORG,Comcast
4627,LOC,Atlanta
4627,LOC,GA
4627,PER,****
4627,PER,Archie ****
4627,LOC,Atlanta
4627,PER,****
4627,PER,****
4627,ORG,Corporate Executive Office
4627,LOC,Philadelphia
4627,LOC,Atlanta
4627,ORG,Comcast
4627,ORG,Executive Office
4627,PER,Archie ****
4627,ORG,Comcast
4628,MISC,Internet
4628,MISC,Cut Ed
4629,ORG,Comcast
4629,LOC,Protecta
4629,LOC,DR
4629,PER,Tony
4629,PER,Nate
4629,PER,Tony
4629,PER,Doris
4629,ORG,Comcast Cable Customer Service
4629,PER,Doris
4629,LOC,Protecta
4629,LOC,DR
4629,PER,Bonnie
4629,LOC,Mexico
4629,LOC,Woodridge
4629,LOC,IL
4630,ORG,Comcast
4630,ORG,Comcast
4630,ORG,FCC
4630,ORG,Comcast
4630,MISC,Country
4632,ORG,Comcast
4632,MISC,Triple Play
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,MISC,Tech
4632,ORG,Comcast
4632,MISC,Tech
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4632,ORG,Comcast
4633,ORG,Comcast
4633,ORG,Comcast
4633,ORG,Comcast
4633,ORG,Comcast
4633,PER,Ann
4633,PER,May
4633,ORG,Comcast
4633,ORG,Comcast
4633,PER,David
4633,ORG,Comcast
4633,PER,Ann
4633,PER,May
4633,PER,David
4633,ORG,Comcast
4633,ORG,Comcast
4633,PER,Richard
4633,ORG,West
4633,LOC,Palm Beach
4633,ORG,Region Office of the Vice President
4633,ORG,Department of Agriculture and Consumer Services
4633,ORG,Comcast
4634,ORG,Comcast
4634,ORG,Comcast
4634,ORG,Comcast
4635,ORG,Comcast
4635,PER,John
4635,PER,Mom
4635,ORG,Comcast
4635,PER,John
4635,ORG,Comcast
4635,PER,John
4635,ORG,Comcast
4635,PER,John
4635,ORG,Comcast
4635,ORG,Comcast
4636,ORG,Comcast
4636,MISC,D
4636,ORG,Comcast
4636,MISC,D
4636,ORG,Comcast
4636,LOC,Florida
4636,ORG,Comcast
4636,ORG,Comcast
4636,ORG,Comcast
4636,ORG,Comcast
4637,ORG,Comcast
4637,ORG,FCC
4638,ORG,Comcast
4638,ORG,AT&T
4639,MISC,Jeep
4639,LOC,**
4639,ORG,Comcast
4639,ORG,pt
4640,ORG,Comcast Cable
4640,ORG,Comcast
4640,ORG,Comcast
4640,ORG,Comcast
4640,ORG,Comcast
4640,ORG,Comcast
4640,ORG,Comcast
4640,ORG,AT&T
4640,ORG,Comcast
4640,ORG,AT&T
4640,ORG,BS
4640,ORG,Bell South
4640,ORG,Comcast
4641,PER,Chris
4642,ORG,Comcast
4644,ORG,Comcast
4644,ORG,Comcast
4645,ORG,Comcast
4645,ORG,Comcast
4645,ORG,Comcast
4647,PER,Cody
4647,ORG,DirecTV
4647,ORG,Comcast
4648,ORG,Comcast
4648,ORG,Comcast
4649,ORG,Comcast
4649,ORG,Comcast
4649,ORG,Comcast
4649,ORG,Comcast
4649,ORG,CRC
4650,ORG,Comcast
4650,LOC,USA
4650,ORG,Comcast
4650,MISC,TV Guide
4650,MISC,Dora The Explorer
4650,ORG,Comcast
4650,MISC,C
4650,PER,urious George
4650,ORG,Comcast
4650,ORG,Comcast
4650,ORG,Comcast
4650,MISC,- Great frauds of the 21st Century
4650,ORG,Comcast
4650,MISC,Curious George
4652,ORG,Comcast
4652,ORG,Comcast
4652,ORG,Comcast
4652,PER,92Z
4652,PER,Michael
4652,PER,Michael
4652,ORG,Comcast
4652,PER,Sandy
4652,ORG,Corporate Comcast
4652,ORG,Comcast
4652,ORG,Dish Network
4652,PER,Sandy
4652,ORG,Comcast
4652,LOC,York
4652,LOC,PA
4652,ORG,Dish Network
4653,ORG,Comcast
4653,ORG,Comcast
4654,ORG,Comcast
4654,ORG,Comcast
4655,ORG,Comcast Cable
4655,ORG,Comcast
4657,ORG,Comcast
4657,ORG,Comcast
4657,ORG,Comcast
4657,ORG,Comcast
4657,ORG,Knology
4657,ORG,Knology
4657,ORG,Knology
4657,ORG,Comcast
4658,ORG,Comcast
4658,PER,Moses
4658,MISC,Triple Play
4659,ORG,Comcast
4659,ORG,Rabbit ears
4660,ORG,Comcast
4660,ORG,Comcast
4660,ORG,Comcast
4660,ORG,Comcast
4660,ORG,Comcast
4660,LOC,Detroit Mi
4660,ORG,. At and t
4660,ORG,Comcast
4660,ORG,Comcast
4660,ORG,Comcast
4660,LOC,Detroit
4660,LOC,MI
4661,ORG,Comcast
4661,MISC,TV
4661,MISC,Internet
4661,ORG,Comcast
4661,ORG,Comcast
4661,ORG,Comcast
4661,ORG,Comcast
4661,MISC,Live Chat
4661,MISC,Internet
4661,MISC,Internet
4661,ORG,Comcast
4661,ORG,Comcast
4662,ORG,WOW
4662,ORG,Comcast
4663,ORG,Comcast
4663,ORG,Comcast-Hayward
4663,ORG,.
4663,ORG,Comcast
4663,ORG,Comcast
4663,ORG,Comcast
4663,PER,Karen
4663,ORG,Comcast
4663,ORG,Comcast
4663,ORG,Comcast
4664,ORG,Comcast
4664,ORG,Comcast
4665,ORG,HBO
4666,ORG,Comcast
4667,ORG,Comcast
4668,LOC,Taiwan
4668,LOC,South Korea
4668,ORG,Comcast
4668,MISC,not American
4668,ORG,Comcast
4668,ORG,Comcast
4669,ORG,DirectTV
4672,ORG,Comcast
4674,ORG,Comcast
4674,ORG,Time Warner
4674,ORG,Comcast
4674,ORG,Comcast
4676,ORG,Comcast
4676,ORG,Comcast
4677,ORG,Comcast
4677,ORG,Bank
4679,MISC,Trojan
4679,MISC,.
4679,MISC,Comcast AntiSpy something
4679,ORG,Comcast
4680,ORG,Vonage
4680,ORG,Comcast
4680,ORG,Comcast
4681,ORG,Comcast
4681,PER,Kevin **
4681,ORG,Comcast
4682,ORG,Comcast
4682,ORG,Comcast
4683,ORG,Xfinity
4684,ORG,Comcast
4684,ORG,AT&T
4684,ORG,Comcast
4685,ORG,Comcast
4685,ORG,Comcast
4685,ORG,comcast
4685,ORG,Comcast
4685,ORG,Comcast
4686,LOC,Indianapolis
4686,ORG,Comcast
4686,ORG,Comcast
4686,ORG,Comcast
4686,PER,David
4686,ORG,Comcast
4686,PER,Rick
4686,ORG,Comcast
4686,ORG,Comcast
4687,ORG,Comcast
4687,ORG,Comcast
4687,ORG,Comcast
4688,ORG,Adelphia
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4689,ORG,Comcast
4690,ORG,Comcast
4691,ORG,Comcast
4691,ORG,Comcast
4691,ORG,Comcast
4692,ORG,Comcast
4693,ORG,Comcast
4693,ORG,Comcast
4693,ORG,Comcast
4693,ORG,Comcast
4693,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Comcast
4694,ORG,Federal Trade commission
4695,ORG,Comcast
4695,LOC,700 Grove
4695,ORG,Comcast
4695,LOC,700 Grove
4695,ORG,Comcast
4695,ORG,Comcast
4695,LOC,700 Grove
4695,ORG,Comcast
4696,ORG,Insight Communications
4696,ORG,Comcast
4696,ORG,Comcast
4696,ORG,Insight
4696,ORG,Comcast
4697,MISC,Comcast 3
4697,ORG,Comcast
4697,ORG,Comcast
4697,ORG,Comcast
4697,ORG,Comcast
4697,ORG,Comcast
4697,ORG,Comcast
4697,ORG,Comcast
4697,MISC,.
4698,ORG,Comcast cable
4698,ORG,Comcast
4698,ORG,Comcast
4698,ORG,Comcast
4698,ORG,Comcast
4698,PER,Jennifer
4698,PER,Jennifer
4698,PER,Jennifer
4699,ORG,Comcast
4699,MISC,DVR
4699,ORG,Comcast
4699,ORG,TiVo
4700,ORG,Comcast
4700,ORG,Comcast
4701,ORG,Comcast
4701,ORG,Comcast
4702,ORG,Comcast
4702,ORG,Clear
4702,ORG,Verizon
4702,ORG,Comcast
4702,ORG,Comcast
4702,ORG,Comcast
4702,ORG,Comcast
4702,LOC,Philadelphia
4702,ORG,.
4702,ORG,Comcast
4703,ORG,Comcast
4704,ORG,Comcast
4704,ORG,Dish
4704,ORG,Comcast
4704,ORG,Comcast
4704,ORG,Comcast
4705,ORG,Comcast
4705,ORG,FCC
4705,ORG,A&E
4705,ORG,Food Network
4705,ORG,USA
4705,ORG,Comedy
4705,ORG,History
4705,ORG,FCC
4705,MISC,DTA
4705,MISC,DTA
4705,ORG,Comcast
4705,ORG,Comcast
4705,ORG,Comcast
4705,ORG,FCC
4705,ORG,Comcast
4705,MISC,DTA
4705,ORG,Comcast
4705,ORG,A&E
4705,ORG,Food Network
4705,ORG,Comcast
4706,ORG,Comcast Performance Plus
4706,ORG,Comcast Performance
4706,MISC,Plus
4708,ORG,Comcast
4708,MISC,Porsche GT4
4708,ORG,Comcast
4708,ORG,Comcast
4708,ORG,1800comcast
4708,ORG,Comcast
4709,ORG,Comcast
4709,ORG,Comcast
4710,ORG,Comcast
4711,LOC,Novato
4711,LOC,Santa Rosa
4711,LOC,Santa Rosa
4711,ORG,Comcast
4711,ORG,Comcast
4712,LOC,Caribbean
4713,ORG,Comcast
4713,ORG,AT&T
4713,ORG,Comcast
4713,ORG,Comcast
4714,ORG,Comcast
4714,ORG,Comcast
4715,ORG,Comcast
4715,ORG,Comcast
4715,ORG,Comcast
4715,ORG,Comcast
4715,ORG,Comcast
4716,ORG,Comcast
4716,ORG,Customer Retention
4716,ORG,Comcast
4716,ORG,Comcast
4716,ORG,Comcast
4716,ORG,Comcast
4716,ORG,Comcast
4717,MISC,SSI
4718,ORG,Comcast
4718,ORG,Comcast
4718,ORG,Comcast
4719,ORG,Comcast
4719,ORG,Comcast
4719,ORG,Comcast
4719,ORG,Comcast
4719,ORG,Comcast
4720,ORG,Comcast
4720,ORG,Comcast
4720,ORG,Comcast
4721,ORG,Comcast
4721,PER,Misael
4722,ORG,Comcast Local Edition Program
4722,ORG,DSN
4722,ORG,Distant Market Network
4722,ORG,HLN
4722,ORG,Comcast Local Edition
4722,ORG,HLN
4722,ORG,Comcast
4722,ORG,HLN
4722,ORG,Comcast
4722,ORG,Comcast
4722,MISC,Local Edition
4722,ORG,Satellite
4722,ORG,Comcast
4722,ORG,Comcast
4723,LOC,Augusta
4723,LOC,GA
4723,PER,KC
4723,ORG,Comcast
4723,PER,William
4724,ORG,comcast
4724,ORG,.
4725,ORG,Comcast
4725,ORG,Comcast
4725,ORG,Comcast
4725,ORG,Comcast
4726,PER,Diana
4726,ORG,Comcast
4726,ORG,Comcast
4726,ORG,Comcast
4726,PER,Brandon
4726,PER,Diana
4727,ORG,Comcast
4728,ORG,Comcast
4728,ORG,Comcast
4728,ORG,Comcast
4729,ORG,ComCast
4729,MISC,Internet
4729,MISC,TV
4729,MISC,Internet
4729,MISC,TV
4729,MISC,Internet
4730,ORG,Vonage
4730,ORG,Verizon
4730,MISC,Internet
4730,ORG,Comcast
4730,MISC,Internet
4730,ORG,Verizon
4730,MISC,USB727
4730,MISC,Internet
4730,ORG,Comcast
4730,ORG,E
4730,MISC,'s
4730,ORG,Alarm System
4730,ORG,AT&T
4730,ORG,Comcast
4730,ORG,AT&T
4730,MISC,",+"
4730,ORG,Comcast
4730,MISC,Internet
4730,ORG,Comcast-Cable
4730,ORG,Vonage
4731,ORG,Comcast
4731,ORG,DirecTV
4731,ORG,Comcast
4732,ORG,Comcast
4732,PER,Devon **
4732,ORG,Comcast Cable
4732,ORG,Verizon
4732,ORG,Comcast
4732,PER,.
4733,PER,Marie
4733,ORG,Comcast
4733,ORG,Comcast
4733,ORG,Comcast
4734,ORG,Comcast
4735,ORG,Comcast
4735,LOC,Cupertino
4735,LOC,Philadelphia
4735,LOC,Mexico
4735,ORG,Comcast
4735,ORG,Comcast
4735,ORG,Comcast
4735,ORG,AT&T
4736,MISC,MSN
4736,MISC,My MSN changes
4736,ORG,Comcast
4736,ORG,Verizon
4736,ORG,Verizon
4736,MISC,Apple Time Capsule
4736,MISC,PC
4736,ORG,Comcast
4736,ORG,Verizon Fios
4737,ORG,Comcast Internet
4737,MISC,Norton Virus
4737,MISC,McAfee
4737,MISC,Windows 2000
4737,MISC,PC
4737,ORG,Mc
4737,MISC,Afee
4737,MISC,PC
4737,ORG,McAfee
4737,MISC,Norton
4737,ORG,Comcast
4737,MISC,Norton
4737,MISC,PC
4737,MISC,Windows
4738,ORG,Comcast
4738,ORG,Comcast
4738,ORG,Comcast
4738,MISC,TVs
4738,ORG,Comcast
4738,ORG,Comcast
4739,ORG,Comcast
4740,ORG,Comcast
4740,MISC,HD Plus
4740,PER,Vicki
4740,ORG,escalation
4740,ORG,Comcast
4740,PER,Jason
4740,PER,Nicole
4741,ORG,Comcast
4741,MISC,Triple Play
4741,ORG,Comcast
4741,MISC,americaline
4742,ORG,Comcast
4742,ORG,Comcast
4742,LOC,DC
4742,ORG,Comcast
4742,ORG,Comcast
4743,ORG,Comcast
4743,ORG,Comcast
4743,ORG,Verizon FiOs
4743,ORG,Comcast
4743,ORG,Comcast
4743,ORG,Verizon
4743,ORG,Comcast
4743,ORG,Comcast
4743,ORG,Customer Retention
4743,ORG,Comcast
4743,ORG,.
4743,ORG,Comcast
4744,ORG,Comcast
4744,ORG,Comcast
4744,ORG,Comcast
4744,ORG,Fios
4744,ORG,Frontier
4744,ORG,Comcast
4745,ORG,Comcast
4745,ORG,Qwest
4745,ORG,Comcast
4745,ORG,Comcast
4745,ORG,Qwest
4745,ORG,Comcast
4745,ORG,Qwest
4746,ORG,Comcast
4747,ORG,NSF
4747,MISC,Fee
4748,ORG,Comcast
4748,ORG,Comcast
4748,MISC,ID
4749,ORG,Comcast
4749,PER,Naomi
4749,ORG,Comcast
4749,ORG,Comcast
4750,PER,Marlene
4750,ORG,Comcast
4751,ORG,Comcast
4751,PER,Armini
4752,ORG,Comcast
4752,ORG,Comcast
4752,MISC,DCX3400
4752,ORG,Comcast
4752,ORG,Comcast
4752,ORG,Comcast
4752,ORG,Comcast
4753,ORG,Comcast
4754,ORG,Comcast
4754,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,ORG,Comcast
4755,PER,Henry
4755,ORG,Comcast
4756,ORG,Comcast
4756,ORG,Comcast
4756,PER,Joe
4756,ORG,Comcast
4756,PER,Joe
4756,PER,Joe
4756,PER,Joe
4756,PER,Mary
4759,PER,Frank
4759,LOC,Randolph rd
4760,ORG,Comcast
4760,ORG,Got
4760,MISC,Gas
4760,ORG,Comcast
4760,ORG,GotGasPromo
4761,ORG,Comcast
4761,ORG,Comcast
4762,MISC,Triple Play Package
4762,ORG,New Vision Housing
4762,ORG,Comcast
4762,ORG,Customer Service
4762,MISC,GFCI
4762,ORG,Billing Department
4762,ORG,Customer Service
4762,ORG,Comcast
4763,ORG,BMW
4763,MISC,X5
4764,ORG,Comcast
4764,ORG,Comcast
4764,ORG,Verizon
4765,LOC,California
4765,ORG,Comcast cable
4766,ORG,Comcast
4766,MISC,Internet
4766,ORG,Comcast
4766,ORG,Comcast
4766,ORG,Comcast
4766,ORG,Comcast
4767,ORG,Comcast
4767,ORG,Comcast
4767,ORG,Comcast
4768,ORG,Comcast
4768,LOC,Greensburg
4768,ORG,Comcast
4768,LOC,Fern Drive
4768,ORG,Comcast
4768,ORG,Comcast
4768,ORG,Comcast
4768,ORG,Comcast
4768,PER,Jeremy
4768,PER,LaVida
4768,ORG,Comcast
4769,ORG,Comcast
4769,ORG,Comcast
4770,ORG,Comcast
4770,PER,Melissa
4770,PER,Saundra
4770,PER,Saundra
4770,PER,Melissa
4770,ORG,Comcast
4771,ORG,Comcast
4772,ORG,Comcast
4772,ORG,Comcast
4772,PER,Holly H.
4772,ORG,Comcast
4772,MISC,TV
4772,ORG,Comcast Digital
4772,PER,Holly
4772,PER,Jim
4772,PER,Holly
4772,PER,Holly
4772,PER,Holly
4772,PER,Holly
4772,PER,Holly
4772,PER,Holly
4772,PER,Holly
4772,ORG,Comcast
4773,PER,Debra
4773,PER,Eric
4773,PER,Wayne
4773,ORG,Comcast
4773,PER,Wayne
4773,PER,Debra
4773,ORG,Comcast
4773,PER,Eric
4773,ORG,Comcast
4773,PER,Nadia
4773,PER,Debra
4773,PER,Debra
4773,ORG,Comcast
4773,ORG,Motorola
4774,ORG,Comcast
4774,ORG,Comcast
4774,ORG,Comcast
4774,ORG,Comcast
4774,PER,Ivan
4775,ORG,Comcast
4775,ORG,Comcast
4776,ORG,Comcast
4776,ORG,Comcast
4777,MISC,Comcast Triple Play
4777,ORG,Comcast
4777,ORG,Amazon
4777,MISC,Saveology
4777,ORG,Comcast
4777,LOC,Dover
4777,LOC,DE
4778,ORG,Comcast
4778,ORG,Comcast
4778,ORG,Comcast
4779,ORG,Comcast
4779,LOC,Sugar House SLC
4779,LOC,UT
4779,ORG,Comcast
4779,ORG,Comcast
4779,PER,Salima
4779,MISC,EFT
4779,MISC,ACH
4779,ORG,Comcast
